contract_id,symbol,expiration,strike,type,last_price,mark,bid,ask,bid_size,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
SPY251219P00525000,SPY,2025-12-19,525.0,put,1.97,1.98,1.98,1.99,312,311,1910,11826,2025-09-15,0.29292,-0.04545,0.00097,-0.04587,0.32216,-0.08327
SPY251219C00530000,SPY,2025-12-19,530.0,call,136.66,136.78,136.15,137.42,4,4,32,1245,2025-09-15,0.01976,1.0,0.0,-0.06217,0.0,1.36399
SPY251219P00530000,SPY,2025-12-19,530.0,put,2.11,2.12,2.11,2.12,58,1401,154,16645,2025-09-15,0.29292,-0.05184,0.00107,-0.05084,0.3579,-0.09511
SPY251219C00535000,SPY,2025-12-19,535.0,call,131.93,131.97,131.34,132.6,4,4,1,837,2025-09-15,0.15634,0.99768,0.00014,-0.06458,0.02446,1.37277
SPY251219P00535000,SPY,2025-12-19,535.0,put,2.23,2.25,2.24,2.25,207,260,23,9140,2025-09-15,0.27341,-0.04788,0.00108,-0.04436,0.33592,-0.08739
SPY251219C00540000,SPY,2025-12-19,540.0,call,126.68,127.16,126.53,127.79,4,4,16,3504,2025-09-15,0.17585,0.9923,0.00036,-0.06934,0.0715,1.37607
SPY251219P00540000,SPY,2025-12-19,540.0,put,2.37,2.39,2.38,2.4,524,260,62,29074,2025-09-15,0.27341,-0.0549,0.00121,-0.04932,0.37455,-0.10034
SPY251219C00545000,SPY,2025-12-19,545.0,call,121.93,122.38,121.75,123.0,4,4,14,1368,2025-09-15,0.19536,0.98203,0.00067,-0.07779,0.14903,1.37053
SPY251219P00545000,SPY,2025-12-19,545.0,put,2.54,2.55,2.55,2.56,262,84,144,7345,2025-09-15,0.27341,-0.06264,0.00134,-0.05455,0.41539,-0.11464
SPY251219C00550000,SPY,2025-12-19,550.0,call,117.18,117.6,116.98,118.22,4,4,69,3073,2025-09-15,0.19536,0.97757,0.00081,-0.08118,0.17986,1.3754
SPY251219P00550000,SPY,2025-12-19,550.0,put,2.7,2.74,2.73,2.74,188,130,245,29161,2025-09-15,0.27341,-0.07112,0.00147,-0.06,0.45826,-0.13034
SPY251219C00555000,SPY,2025-12-19,555.0,call,113.08,112.84,112.22,113.45,4,4,7,2153,2025-09-15,0.19536,0.97227,0.00097,-0.08494,0.21491,1.37874
SPY251219P00555000,SPY,2025-12-19,555.0,put,2.9,2.93,2.92,2.94,260,260,90,14466,2025-09-15,0.2539,-0.06679,0.00151,-0.0528,0.43664,-0.12177
SPY251219C00560000,SPY,2025-12-19,560.0,call,107.72,108.09,107.48,108.7,4,4,94,11039,2025-09-15,0.19536,0.96602,0.00114,-0.08906,0.2543,1.38036
SPY251219P00560000,SPY,2025-12-19,560.0,put,3.11,3.15,3.14,3.16,202,184,152,17821,2025-09-15,0.2539,-0.07624,0.00167,-0.05824,0.48327,-0.13918
SPY251219C00565000,SPY,2025-12-19,565.0,call,103.25,103.37,102.76,103.97,4,4,8,3639,2025-09-15,0.19536,0.95872,0.00134,-0.09355,0.29806,1.38009
SPY251219P00565000,SPY,2025-12-19,565.0,put,3.34,3.38,3.37,3.39,210,156,23,10442,2025-09-15,0.2539,-0.08656,0.00184,-0.06386,0.53188,-0.15827
SPY251219C00570000,SPY,2025-12-19,570.0,call,98.62,98.66,98.06,99.26,4,4,2583,2520,2025-09-15,0.19536,0.95029,0.00156,-0.09839,0.34615,1.37773
SPY251219P00570000,SPY,2025-12-19,570.0,put,3.6,3.64,3.63,3.65,180,156,379,17194,2025-09-15,0.2539,-0.0978,0.00202,-0.06963,0.58217,-0.17907
SPY251219C00575000,SPY,2025-12-19,575.0,call,93.65,93.98,93.39,94.58,4,4,7942,3335,2025-09-15,0.19536,0.94062,0.00179,-0.10355,0.39838,1.37312
SPY251219P00575000,SPY,2025-12-19,575.0,put,3.87,3.92,3.91,3.93,177,156,595,16359,2025-09-15,0.23438,-0.09366,0.00212,-0.06179,0.56395,-0.17058
SPY251219C00580000,SPY,2025-12-19,580.0,call,89.0,89.33,88.75,89.9,4,4,38,4378,2025-09-15,0.19536,0.92965,0.00205,-0.109,0.45448,1.36609
SPY251219P00580000,SPY,2025-12-19,580.0,put,4.19,4.22,4.21,4.24,205,156,866,30592,2025-09-15,0.23438,-0.10636,0.00232,-0.0675,0.61882,-0.19399
SPY251219C00585000,SPY,2025-12-19,585.0,call,84.32,84.7,84.13,85.27,4,4,4146,10186,2025-09-15,0.19536,0.91728,0.00231,-0.11468,0.51405,1.35652
SPY251219P00585000,SPY,2025-12-19,585.0,put,4.51,4.56,4.55,4.57,204,156,2195,9333,2025-09-15,0.23438,-0.12013,0.00253,-0.07326,0.67499,-0.21945
SPY251219C00590000,SPY,2025-12-19,590.0,call,79.88,80.09,79.54,80.65,4,4,41,4197,2025-09-15,0.17585,0.92444,0.0024,-0.10746,0.48002,1.383
SPY251219P00590000,SPY,2025-12-19,590.0,put,4.92,4.93,4.92,4.94,172,156,317,12762,2025-09-15,0.21487,-0.11644,0.0027,-0.06503,0.6603,-0.21156
SPY251219C00595000,SPY,2025-12-19,595.0,call,75.5,75.53,74.98,76.08,4,4,41,1919,2025-09-15,0.17585,0.91012,0.00274,-0.11307,0.547,1.37
SPY251219P00595000,SPY,2025-12-19,595.0,put,5.28,5.33,5.32,5.34,200,156,195,6787,2025-09-15,0.21487,-0.13222,0.00295,-0.07065,0.72166,-0.2406
SPY251219C00600000,SPY,2025-12-19,600.0,call,70.91,70.96,69.48,72.43,1,1,102,10256,2025-09-15,0.17585,0.89403,0.00309,-0.11883,0.61722,1.35371
SPY251219P00600000,SPY,2025-12-19,600.0,put,5.76,5.77,5.76,5.78,168,156,8588,33146,2025-09-15,0.21487,-0.14926,0.00321,-0.07621,0.78355,-0.27205
SPY251219C00605000,SPY,2025-12-19,605.0,call,66.26,66.5,65.97,67.04,4,4,35,5426,2025-09-15,0.17585,0.8761,0.00345,-0.12465,0.68981,1.33403
SPY251219P00605000,SPY,2025-12-19,605.0,put,6.19,6.26,6.25,6.27,88,140,164,5209,2025-09-15,0.21487,-0.16754,0.00346,-0.08165,0.84529,-0.3059
SPY251219C00610000,SPY,2025-12-19,610.0,call,61.6,62.06,61.53,62.59,4,4,28,5695,2025-09-15,0.17585,0.85633,0.00382,-0.13044,0.76374,1.31091
SPY251219P00610000,SPY,2025-12-19,610.0,put,6.77,6.79,6.78,6.8,85,140,185,33349,2025-09-15,0.19536,-0.16673,0.00379,-0.07284,0.84265,-0.30273
SPY251219C00615000,SPY,2025-12-19,615.0,call,57.31,57.66,57.15,58.18,4,4,23,8799,2025-09-15,0.17585,0.83472,0.00419,-0.13609,0.83791,1.28433
SPY251219P00615000,SPY,2025-12-19,615.0,put,7.27,7.37,7.36,7.38,81,140,5587,20458,2025-09-15,0.19536,-0.18801,0.00409,-0.07788,0.90906,-0.34196
SPY251219C00620000,SPY,2025-12-19,620.0,call,53.33,53.32,52.81,53.83,4,4,2020,13349,2025-09-15,0.15634,0.83703,0.00467,-0.12771,0.83029,1.30301
SPY251219P00620000,SPY,2025-12-19,620.0,put,8.0,8.01,8.0,8.02,77,140,2393,31584,2025-09-15,0.19536,-0.21069,0.00438,-0.08261,0.97363,-0.38391
SPY251219C00625000,SPY,2025-12-19,625.0,call,48.29,49.04,48.57,49.51,4,4,545,21667,2025-09-15,0.15634,0.81101,0.00513,-0.13286,0.91199,1.26858
SPY251219P00625000,SPY,2025-12-19,625.0,put,8.66,8.71,8.7,8.72,73,140,10055,24437,2025-09-15,0.19536,-0.23471,0.00466,-0.08694,1.03544,-0.42849
SPY251219C00630000,SPY,2025-12-19,630.0,call,44.57,44.83,44.37,45.29,4,4,5707,15436,2025-09-15,0.15634,0.78281,0.00558,-0.13761,0.991,1.23003
SPY251219P00630000,SPY,2025-12-19,630.0,put,9.43,9.5,9.49,9.51,74,124,831,18497,2025-09-15,0.17585,-0.2406,0.00525,-0.07724,1.04962,-0.43677
SPY251219C00635000,SPY,2025-12-19,635.0,call,40.43,40.71,40.26,41.16,4,4,5086,8141,2025-09-15,0.15634,0.75257,0.006,-0.14181,1.06559,1.18757
SPY251219P00635000,SPY,2025-12-19,635.0,put,10.33,10.37,10.36,10.38,64,124,175,6266,2025-09-15,0.17585,-0.26886,0.00556,-0.08067,1.1125,-0.48905
SPY251219C00640000,SPY,2025-12-19,640.0,call,36.72,36.62,36.25,37.0,4,8,5823,12603,2025-09-15,0.15634,0.72048,0.00638,-0.14534,1.13408,1.14151
SPY251219P00640000,SPY,2025-12-19,640.0,put,11.33,11.34,11.32,11.36,151,124,1512,17647,2025-09-15,0.17585,-0.29846,0.00585,-0.08345,1.1696,-0.54401
SPY251219C00645000,SPY,2025-12-19,645.0,call,32.87,32.77,32.34,33.19,5,5,2690,11126,2025-09-15,0.13683,0.70727,0.00745,-0.13514,1.15923,1.13347
SPY251219P00645000,SPY,2025-12-19,645.0,put,12.34,12.45,12.43,12.46,54,124,365,5616,2025-09-15,0.17585,-0.32921,0.0061,-0.0855,1.21991,-0.60136
SPY251219C00650000,SPY,2025-12-19,650.0,call,29.2,28.99,28.6,29.38,2,2,278,19570,2025-09-15,0.13683,0.66815,0.00787,-0.13711,1.22381,1.0747
SPY251219P00650000,SPY,2025-12-19,650.0,put,13.71,13.7,13.68,13.71,68,124,1279,9471,2025-09-15,0.15634,-0.34832,0.00701,-0.07374,1.2467,-0.63272
SPY251219C00655000,SPY,2025-12-19,655.0,call,25.12,25.37,25.03,25.71,2,2,297,9578,2025-09-15,0.13683,0.62742,0.0082,-0.13804,1.27593,1.01264
SPY251219P00655000,SPY,2025-12-19,655.0,put,15.12,15.12,15.1,15.13,66,109,5600,5402,2025-09-15,0.15634,-0.38446,0.00725,-0.0741,1.28832,-0.7
SPY251219C00660000,SPY,2025-12-19,660.0,call,22.09,21.95,21.66,22.24,1,1,1918,15150,2025-09-15,0.13683,0.58554,0.00845,-0.13784,1.3141,0.94805
SPY251219P00660000,SPY,2025-12-19,660.0,put,16.74,16.75,16.73,16.77,77,109,4383,8771,2025-09-15,0.15634,-0.42135,0.00742,-0.07347,1.31891,-0.76904
SPY251219C00665000,SPY,2025-12-19,665.0,call,18.84,18.8,18.78,18.82,59,59,985,9128,2025-09-15,0.13683,0.54299,0.0086,-0.1365,1.33732,0.88176
SPY251219P00665000,SPY,2025-12-19,665.0,put,18.55,18.63,18.61,18.66,109,109,198,583,2025-09-15,0.15634,-0.45865,0.00753,-0.07183,1.33791,-0.83928
SPY251219C00670000,SPY,2025-12-19,670.0,call,15.85,15.86,15.83,15.88,109,123,1159,14155,2025-09-15,0.11731,0.49601,0.01009,-0.12016,1.34507,0.81413
SPY251219P00670000,SPY,2025-12-19,670.0,put,20.65,20.84,20.68,21.01,73,73,2072,2220,2025-09-15,0.15634,-0.49605,0.00757,-0.06919,1.34507,-0.91015
SPY251219C00675000,SPY,2025-12-19,675.0,call,13.23,13.2,13.18,13.21,109,67,1567,7963,2025-09-15,0.11731,0.44661,0.01,-0.11581,1.33308,0.73491
SPY251219P00675000,SPY,2025-12-19,675.0,put,23.28,23.46,23.22,23.71,1,1,6,81,2025-09-15,0.15634,-0.5332,0.00754,-0.06558,1.34048,-0.98109
SPY251219C00680000,SPY,2025-12-19,680.0,call,10.86,10.84,10.82,10.85,124,79,2857,33375,2025-09-15,0.11731,0.39838,0.00976,-0.11029,1.30126,0.65709
SPY251219P00680000,SPY,2025-12-19,680.0,put,26.35,26.2,25.6,26.79,1,1,18,140,2025-09-15,0.15634,-0.56979,0.00745,-0.06106,1.32451,-1.05154
SPY251219C00685000,SPY,2025-12-19,685.0,call,8.81,8.78,8.76,8.8,124,136,1260,12173,2025-09-15,0.11731,0.35199,0.00938,-0.10379,1.25147,0.58183
SPY251219P00685000,SPY,2025-12-19,685.0,put,29.18,29.43,28.63,30.23,1,1,9,176,2025-09-15,0.15634,-0.60553,0.0073,-0.05569,1.2978,-1.12098
SPY251219C00690000,SPY,2025-12-19,690.0,call,7.05,7.03,7.01,7.04,140,76,766,22492,2025-09-15,0.11731,0.30802,0.00889,-0.09649,1.18621,0.51016
SPY251219P00690000,SPY,2025-12-19,690.0,put,33.14,33.08,32.07,34.09,1,1,105,148,2025-09-15,0.15634,-0.64015,0.0071,-0.04959,1.26125,-1.18894
SPY251219C00695000,SPY,2025-12-19,695.0,call,5.55,5.55,5.54,5.57,156,93,1000,5988,2025-09-15,0.11731,0.26694,0.00831,-0.08863,1.10848,0.44292
SPY251219P00695000,SPY,2025-12-19,695.0,put,37.81,37.11,35.71,38.51,1,1,2,135,2025-09-15,0.15634,-0.67343,0.00684,-0.04285,1.21594,-1.255
SPY251219C00700000,SPY,2025-12-19,700.0,call,4.35,4.36,4.34,4.37,171,180,1504,19651,2025-09-15,0.11731,0.22908,0.00766,-0.08043,1.02153,0.38076
SPY251219P00700000,SPY,2025-12-19,700.0,put,41.14,41.36,39.75,42.98,10,1,9,24,2025-09-15,0.15634,-0.70515,0.00654,-0.03559,1.1631,-1.31879
SPY251219C00705000,SPY,2025-12-19,705.0,call,3.4,3.38,3.37,3.39,187,113,109,4303,2025-09-15,0.11731,0.19467,0.00696,-0.07211,0.92868,0.32408
SPY251219P00705000,SPY,2025-12-19,705.0,put,0.0,46.1,44.48,47.73,10,2,0,0,2025-09-15,0.17585,-0.70863,0.00579,-0.04598,1.15673,-1.34012
SPY251219C00710000,SPY,2025-12-19,710.0,call,2.6,2.6,2.59,2.61,202,127,122,7719,2025-09-15,0.11731,0.16382,0.00625,-0.06389,0.8331,0.27311
SPY251219P00710000,SPY,2025-12-19,710.0,put,0.0,50.98,49.35,52.6,10,2,0,0,2025-09-15,0.17585,-0.73505,0.00552,-0.03861,1.1043,-1.39524
SPY251219C00715000,SPY,2025-12-19,715.0,call,1.98,1.99,1.98,2.0,234,257,600,3269,2025-09-15,0.11731,0.13651,0.00553,-0.05593,0.73767,0.22789
SPY251219P00715000,SPY,2025-12-19,715.0,put,0.0,55.92,54.3,57.55,10,2,0,0,2025-09-15,0.19536,-0.73446,0.00498,-0.04942,1.10554,-1.40969
SPY251219C00720000,SPY,2025-12-19,720.0,call,1.5,1.52,1.51,1.52,416,167,199,4288,2025-09-15,0.0978,0.0714,0.00413,-0.02914,0.45968,0.12016
SPY251219P00720000,SPY,2025-12-19,720.0,put,0.0,60.9,59.27,62.52,10,2,0,2,2025-09-15,0.19536,-0.75687,0.00475,-0.04207,1.05558,-1.45823
SPY251219C00725000,SPY,2025-12-19,725.0,call,1.15,1.16,1.15,1.17,442,577,6586,5258,2025-09-15,0.11731,0.09206,0.00417,-0.0414,0.5568,0.15405
SPY251219P00725000,SPY,2025-12-19,725.0,put,0.0,65.88,64.25,67.51,10,2,0,0,2025-09-15,0.21487,-0.75386,0.00435,-0.05324,1.06261,-1.46855
SPY251219C00730000,SPY,2025-12-19,730.0,call,0.88,0.89,0.88,0.9,468,1571,2490,3732,2025-09-15,0.11731,0.07451,0.00356,-0.03501,0.47489,0.12481
SPY251219P00730000,SPY,2025-12-19,730.0,put,71.02,70.86,69.24,72.49,10,2,2,0,2025-09-15,0.21487,-0.77319,0.00416,-0.04596,1.01584,-1.51204
SPY251219C00735000,SPY,2025-12-19,735.0,call,0.69,0.69,0.69,0.7,160,1211,17,2345,2025-09-15,0.11731,0.05973,0.003,-0.02928,0.40022,0.10015
SPY251219P00735000,SPY,2025-12-19,735.0,put,0.0,75.87,74.23,77.5,10,2,0,0,2025-09-15,0.23438,-0.76869,0.00385,-0.05743,1.02708,-1.51984
SPY251219C00740000,SPY,2025-12-19,740.0,call,0.55,0.55,0.54,0.55,520,169,561,22322,2025-09-15,0.11731,0.04742,0.0025,-0.02421,0.33335,0.0796
SPY251219P00740000,SPY,2025-12-19,740.0,put,0.0,80.87,79.23,82.5,10,2,0,0,2025-09-15,0.23438,-0.7856,0.00369,-0.05026,0.9836,-1.55937
SPY251219C00745000,SPY,2025-12-19,745.0,call,0.44,0.44,0.43,0.45,580,660,11,2622,2025-09-15,0.11731,0.0373,0.00206,-0.0198,0.2745,0.06267
SPY251219P00745000,SPY,2025-12-19,745.0,put,0.0,85.85,84.22,87.49,10,2,0,0,2025-09-15,0.2539,-0.78019,0.00346,-0.06198,0.99785,-1.56562
SPY251219C00750000,SPY,2025-12-19,750.0,call,0.35,0.35,0.35,0.36,546,573,2283,13666,2025-09-15,0.11731,0.02907,0.00168,-0.01603,0.2235,0.04888
SPY251219P00750000,SPY,2025-12-19,750.0,put,0.0,90.85,89.22,92.49,10,2,0,1,2025-09-15,0.2539,-0.79517,0.00332,-0.05494,0.95753,-1.60198
SPY251219C00755000,SPY,2025-12-19,755.0,call,0.29,0.29,0.29,0.3,177,1277,36,1203,2025-09-15,0.11731,0.02245,0.00135,-0.01284,0.17999,0.03777
SPY251219P00755000,SPY,2025-12-19,755.0,put,0.0,95.85,94.22,97.48,10,2,0,0,2025-09-15,0.27341,-0.78921,0.00313,-0.06688,0.97389,-1.6073
SPY251219C00760000,SPY,2025-12-19,760.0,call,0.22,0.24,0.24,0.25,177,1781,19,1127,2025-09-15,0.11731,0.01717,0.00108,-0.01017,0.1434,0.02892
SPY251219P00760000,SPY,2025-12-19,760.0,put,0.0,100.84,99.21,102.48,10,2,0,0,2025-09-15,0.27341,-0.80262,0.00301,-0.05996,0.9365,-1.64108
SPY251219C00765000,SPY,2025-12-19,765.0,call,0.2,0.21,0.2,0.21,177,1660,172,3716,2025-09-15,0.11731,0.01302,0.00085,-0.00798,0.11305,0.02194
SPY251219P00765000,SPY,2025-12-19,765.0,put,0.0,105.84,104.21,107.48,10,2,0,0,2025-09-15,0.29292,-0.79633,0.00287,-0.07211,0.9543,-1.64584
SPY251219C00770000,SPY,2025-12-19,770.0,call,0.17,0.17,0.16,0.17,716,443,430,1103,2025-09-15,0.11731,0.00979,0.00066,-0.0062,0.0882,0.0165
SPY251219P00770000,SPY,2025-12-19,770.0,put,0.0,110.84,109.2,112.47,10,2,0,0,2025-09-15,0.29292,-0.80844,0.00276,-0.06531,0.91957,-1.6775
SPY251219C00775000,SPY,2025-12-19,775.0,call,0.15,0.15,0.14,0.15,546,2071,58,1389,2025-09-15,0.11731,0.00729,0.00051,-0.00477,0.06813,0.0123
SPY251219P00775000,SPY,2025-12-19,775.0,put,0.0,115.84,114.2,117.47,10,2,0,0,2025-09-15,0.31243,-0.80197,0.00264,-0.07764,0.93836,-1.68195
SPY251219C00780000,SPY,2025-12-19,780.0,call,0.12,0.11,0.11,0.12,753,480,6,5530,2025-09-15,0.11731,0.00539,0.00039,-0.00363,0.0521,0.00909
SPY251219P00780000,SPY,2025-12-19,780.0,put,0.0,120.84,119.2,122.47,10,2,0,0,2025-09-15,0.31243,-0.813,0.00255,-0.07096,0.90604,-1.71185
SPY251219C00785000,SPY,2025-12-19,785.0,call,0.1,0.11,0.1,0.11,754,2040,103,1271,2025-09-15,0.13683,0.01165,0.00066,-0.00828,0.10261,0.01956
SPY251219P00785000,SPY,2025-12-19,785.0,put,0.0,125.82,124.19,127.46,10,2,0,0,2025-09-15,0.33194,-0.80643,0.00245,-0.08346,0.92546,-1.71615
SPY251219C00790000,SPY,2025-12-19,790.0,call,0.09,0.1,0.09,0.1,497,2339,5,1181,2025-09-15,0.13683,0.00915,0.00053,-0.00669,0.08314,0.01538
SPY251219P00790000,SPY,2025-12-19,790.0,put,0.0,130.82,129.19,132.46,10,2,0,0,2025-09-15,0.33194,-0.81656,0.00237,-0.0769,0.8953,-1.74455
SPY251219C00795000,SPY,2025-12-19,795.0,call,0.05,0.08,0.08,0.09,481,2310,0,1681,2025-09-15,0.13683,0.00714,0.00043,-0.00536,0.06689,0.01201
SPY251219P00795000,SPY,2025-12-19,795.0,put,0.0,135.82,134.19,137.45,10,2,0,0,2025-09-15,0.35146,-0.80996,0.00229,-0.08956,0.91511,-1.74882
SPY251219C00800000,SPY,2025-12-19,800.0,call,0.08,0.07,0.06,0.07,754,100,92,3490,2025-09-15,0.13683,0.00555,0.00034,-0.00428,0.05347,0.00933
SPY251219P00800000,SPY,2025-12-19,800.0,put,141.0,140.81,139.18,142.45,10,2,5,5,2025-09-15,0.35146,-0.8193,0.00222,-0.08311,0.88691,-1.77594
SPY251219C00805000,SPY,2025-12-19,805.0,call,0.06,0.07,0.06,0.07,754,1381,175,6438,2025-09-15,0.13683,0.00428,0.00027,-0.00339,0.04245,0.00721
SPY251219P00805000,SPY,2025-12-19,805.0,put,0.0,145.81,144.18,147.45,10,2,0,0,2025-09-15,0.35146,-0.8283,0.00215,-0.07668,0.8587,-1.80256
SPY251219C00810000,SPY,2025-12-19,810.0,call,0.06,0.06,0.05,0.06,754,1189,138,2169,2025-09-15,0.13683,0.00329,0.00022,-0.00266,0.03349,0.00554
SPY251219P00810000,SPY,2025-12-19,810.0,put,0.0,150.81,149.17,152.44,10,2,0,0,2025-09-15,0.37097,-0.82138,0.00209,-0.08958,0.88047,-1.80626
SPY251219C00815000,SPY,2025-12-19,815.0,call,0.05,0.04,0.04,0.05,754,1,0,3666,2025-09-15,0.13683,0.00251,0.00017,-0.00208,0.02625,0.00423
SPY251219P00815000,SPY,2025-12-19,815.0,put,0.0,155.81,154.17,157.44,10,2,0,0,2025-09-15,0.37097,-0.82975,0.00203,-0.08326,0.85406,-1.83184
SPY251219C00820000,SPY,2025-12-19,820.0,call,0.03,0.04,0.04,0.05,754,754,0,753,2025-09-15,0.13683,0.0019,0.00013,-0.00162,0.02045,0.00321
SPY251219P00820000,SPY,2025-12-19,820.0,put,0.0,160.8,159.17,162.43,10,2,0,0,2025-09-15,0.39048,-0.82291,0.00197,-0.0963,0.8757,-1.8357
SPY251219C00825000,SPY,2025-12-19,825.0,call,0.03,0.04,0.04,0.05,754,754,0,1106,2025-09-15,0.15634,0.00467,0.00026,-0.00413,0.04589,0.00784
SPY251219P00825000,SPY,2025-12-19,825.0,put,0.0,165.8,164.16,167.43,10,2,0,0,2025-09-15,0.39048,-0.83073,0.00192,-0.09008,0.85089,-1.86037
SPY251219C00830000,SPY,2025-12-19,830.0,call,0.03,0.04,0.03,0.04,754,481,0,2149,2025-09-15,0.15634,0.00374,0.00021,-0.00338,0.03758,0.00627
SPY251219P00830000,SPY,2025-12-19,830.0,put,0.0,170.8,169.16,172.43,10,2,0,0,2025-09-15,0.39048,-0.83827,0.00186,-0.08389,0.82617,-1.88466
SPY251219C00835000,SPY,2025-12-19,835.0,call,0.03,0.04,0.03,0.04,754,2661,0,1298,2025-09-15,0.15634,0.00298,0.00017,-0.00275,0.03063,0.005
SPY251219P00835000,SPY,2025-12-19,835.0,put,0.0,175.79,174.16,177.42,10,2,0,0,2025-09-15,0.40999,-0.83132,0.00182,-0.09713,0.84899,-1.88828
SPY251219C00840000,SPY,2025-12-19,840.0,call,0.03,0.04,0.03,0.04,754,2683,122,5668,2025-09-15,0.15634,0.00236,0.00014,-0.00223,0.02486,0.00397
SPY251219P00840000,SPY,2025-12-19,840.0,put,181.01,180.78,179.15,182.42,10,2,1,1,2025-09-15,0.40999,-0.83841,0.00177,-0.09104,0.82572,-1.91182
SPY251231C00345000,SPY,2025-12-31,345.0,call,311.6,318.25,316.53,319.97,1,11,0,36,2025-09-15,0.01976,1.0,0.0,-0.04041,0.0,0.99861
SPY251231P00345000,SPY,2025-12-31,345.0,put,0.38,0.39,0.38,0.39,91,304,24,4047,2025-09-15,0.50755,-0.0054,9e-05,-0.01268,0.0554,-0.01146
SPY251231C00350000,SPY,2025-12-31,350.0,call,312.81,313.33,311.6,315.05,1,11,1,118,2025-09-15,0.01976,1.0,0.0,-0.041,0.0,1.01309
SPY251231P00350000,SPY,2025-12-31,350.0,put,0.0,0.41,0.4,0.41,392,301,0,462,2025-09-15,0.50755,-0.00627,0.0001,-0.01446,0.06322,-0.01331
SPY251231C00355000,SPY,2025-12-31,355.0,call,296.45,308.35,306.68,310.01,1,10,0,48,2025-09-15,0.01976,1.0,0.0,-0.04158,0.0,1.02756
SPY251231P00355000,SPY,2025-12-31,355.0,put,0.0,0.42,0.42,0.43,328,297,0,3487,2025-09-15,0.50755,-0.00724,0.00011,-0.01641,0.07182,-0.0154
SPY251231C00360000,SPY,2025-12-31,360.0,call,291.43,303.41,301.75,305.08,1,10,0,23,2025-09-15,0.01976,1.0,0.0,-0.04217,0.0,1.04203
SPY251231P00360000,SPY,2025-12-31,360.0,put,0.42,0.46,0.45,0.46,104,397,1,222,2025-09-15,0.48804,-0.00658,0.00011,-0.0145,0.06605,-0.01394
SPY251231C00365000,SPY,2025-12-31,365.0,call,295.11,298.5,296.83,300.16,1,10,0,35,2025-09-15,0.01976,1.0,0.0,-0.04275,0.0,1.0565
SPY251231P00365000,SPY,2025-12-31,365.0,put,0.47,0.47,0.47,0.48,393,104,21,96,2025-09-15,0.48804,-0.00761,0.00012,-0.01647,0.07507,-0.01614
SPY251231C00370000,SPY,2025-12-31,370.0,call,279.17,293.58,291.91,295.24,1,10,0,31,2025-09-15,0.01976,1.0,0.0,-0.04334,0.0,1.07098
SPY251231P00370000,SPY,2025-12-31,370.0,put,0.0,0.49,0.49,0.5,389,285,0,749,2025-09-15,0.48804,-0.00876,0.00014,-0.01862,0.08495,-0.01861
SPY251231C00375000,SPY,2025-12-31,375.0,call,281.49,288.65,286.99,290.32,1,10,0,62,2025-09-15,0.01976,1.0,0.0,-0.04393,0.0,1.08545
SPY251231P00375000,SPY,2025-12-31,375.0,put,0.51,0.53,0.52,0.53,385,104,1,143,2025-09-15,0.46853,-0.00796,0.00013,-0.01641,0.07808,-0.01682
SPY251231C00380000,SPY,2025-12-31,380.0,call,272.41,283.74,282.07,285.4,1,10,0,84,2025-09-15,0.01976,1.0,0.0,-0.04451,0.0,1.09992
SPY251231P00380000,SPY,2025-12-31,380.0,put,0.0,0.56,0.55,0.56,104,508,0,746,2025-09-15,0.46853,-0.00917,0.00015,-0.01858,0.08843,-0.01941
SPY251231C00385000,SPY,2025-12-31,385.0,call,266.84,278.81,277.15,280.48,1,10,0,89,2025-09-15,0.01976,1.0,0.0,-0.0451,0.0,1.11439
SPY251231P00385000,SPY,2025-12-31,385.0,put,0.55,0.58,0.57,0.59,376,376,1,474,2025-09-15,0.46853,-0.01053,0.00017,-0.02093,0.09973,-0.02231
SPY251231C00390000,SPY,2025-12-31,390.0,call,270.75,273.9,272.23,275.57,1,10,0,17,2025-09-15,0.01976,1.0,0.0,-0.04568,0.0,1.12887
SPY251231P00390000,SPY,2025-12-31,390.0,put,0.0,0.61,0.6,0.62,220,335,0,752,2025-09-15,0.44901,-0.00955,0.00016,-0.01841,0.09164,-0.02015
SPY251231C00395000,SPY,2025-12-31,395.0,call,254.96,268.99,267.32,270.65,1,10,0,118,2025-09-15,0.01976,1.0,0.0,-0.04627,0.0,1.14334
SPY251231P00395000,SPY,2025-12-31,395.0,put,0.0,0.64,0.63,0.65,490,456,0,382,2025-09-15,0.44901,-0.01098,0.00018,-0.02077,0.10347,-0.02319
SPY251231C00400000,SPY,2025-12-31,400.0,call,255.27,264.06,262.4,265.73,1,10,0,334,2025-09-15,0.01976,1.0,0.0,-0.04685,0.0,1.15781
SPY251231P00400000,SPY,2025-12-31,400.0,put,0.67,0.68,0.67,0.68,67,505,13,1789,2025-09-15,0.44901,-0.01257,0.0002,-0.02333,0.11634,-0.02658
SPY251231C00405000,SPY,2025-12-31,405.0,call,249.88,259.15,257.49,260.82,1,10,0,34,2025-09-15,0.01976,1.0,0.0,-0.04744,0.0,1.17229
SPY251231P00405000,SPY,2025-12-31,405.0,put,0.0,0.7,0.7,0.71,357,357,0,649,2025-09-15,0.4295,-0.0114,0.00019,-0.02048,0.10689,-0.02399
